CLS,ING,RXCUI,NAME,TTY,NDC
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,13668000190
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,1366800190
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,14593040901
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,145934091
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,14593040902
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,145934092
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,14593040905
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,145934095
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,14593040910
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,1459340910
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,15338040060
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,1533840060
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,16590031330
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,1659031330
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,16590031360
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,1659031360
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,16590031372
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,1659031372
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,16590031382
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,1659031382
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,16590031390
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,1659031390
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,17224031821
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,1722431821
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,17224031828
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,1722431828
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,17224031830
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,1722431830
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,17224031860
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,1722431860
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,20091053101
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,200915311
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,20091053105
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,200915315
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,20091053110
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2009153110
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,21695047100
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,216954710
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,21695047130
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2169547130
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,21695047160
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2169547160
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,21695047172
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2169547172
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,21695047178
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2169547178
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,21695047190
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2169547190
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23155010201
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,231551021
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23155010205
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,231551025
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23155010206
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,231551026
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23155010209
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,231551029
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23155010210
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2315510210
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23155084101
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,231558411
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23155084105
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,231558415
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23155084110
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2315584110
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23490089900
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,234908990
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23490089906
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,234908996
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23490683801
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2349068381
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23490683802
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2349068382
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23490683803
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2349068383
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,23490683804
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2349068384
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24236008702
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,242360872
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24236015702
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,242361572
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24236017702
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,242361772
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24236031602
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,242363162
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24236034002
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,242363402
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24236071502
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,242367152
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24236090802
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,242369082
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24236090810
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2423690810
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24236090815
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2423690815
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24236090820
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2423690820
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24658029005
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,246582905
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24658029012
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2465829012
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24658029018
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2465829018
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24658029027
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2465829027
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24658029036
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2465829036
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24658029046
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2465829046
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24658029060
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2465829060
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24658029090
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2465829090
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24658079001
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,246587901
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24658079010
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2465879010
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24724001401
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,247240141
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,24724001450
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2472401450
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,25000013403
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,250001343
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,25000013414
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2500013414
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,25000013451
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2500013451
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,25000013498
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,2500013498
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33261015700
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,332611570
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33261015702
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,332611572
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33261015710
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3326115710
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33261015714
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3326115714
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33261015720
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3326115720
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33261015730
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3326115730
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33261015760
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3326115760
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33261015790
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3326115790
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33261015799
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3326115799
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33342014110
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3334214110
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33342014111
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3334214111
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33342014144
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3334214144
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33358023400
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,333582340
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33358023430
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3335823430
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,33358023460
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3335823460
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,35356069160
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3535669160
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,35356079230
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3535679230
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,35356079260
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3535679260
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,35356079290
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,3535679290
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291060510
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229160510
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291060512
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229160512
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291060518
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229160518
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291060527
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229160527
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291060536
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229160536
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291060545
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229160545
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291060560
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229160560
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291060590
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229160590
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291061210
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229161210
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291061212
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229161212
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291061218
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229161218
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291061227
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229161227
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291061236
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229161236
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291061245
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229161245
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291061260
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229161260
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42291061290
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4229161290
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42385049711
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4238549711
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42385090401
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,423859041
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42385090405
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,423859045
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42385090409
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,423859049
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42385090410
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4238590410
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42385094701
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,423859471
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42385094705
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,423859475
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42385094710
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4238594710
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42385094711
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4238594711
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42385094718
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4238594718
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42385094719
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4238594719
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42385094790
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4238594790
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42708000960
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4270800960
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42708004060
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4270804060
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42806021301
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,428062131
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42806021305
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,428062135
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42806021310
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4280621310
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42806031301
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,428063131
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42806031305
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,428063135
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,42806031310
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4280631310
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063001201
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,430630121
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063001214
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306301214
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063001220
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306301220
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063001230
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306301230
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063001260
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306301260
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063001286
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306301286
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063001290
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306301290
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063001293
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306301293
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063001294
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306301294
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063001298
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306301298
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063052714
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306352714
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063052720
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306352720
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063052730
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306352730
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063052760
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306352760
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063052790
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306352790
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063052793
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306352793
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063052794
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306352794
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063052798
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306352798
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063053986
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306353986
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063053990
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306353990
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063053993
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306353993
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063053994
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306353994
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063053996
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306353996
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063089820
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306389820
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063089830
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306389830
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063089860
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306389860
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063089890
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306389890
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063089893
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306389893
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43063089898
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4306389898
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43353006553
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4335306553
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43353006560
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4335306560
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43353006580
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4335306580
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43353006594
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4335306594
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43353034030
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4335334030
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43353034053
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4335334053
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43353034060
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4335334060
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43353034070
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4335334070
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43353034075
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4335334075
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43353034080
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4335334080
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,43353034092
Biguanides,metformin,861007,metformin hydrochloride 500 MG Oral Tablet,SCD,4335334092
